movieId,genre
4855,Crime
4855,Thriller
4857,Drama
4857,Musical
4865,Crime
4865,Horror
4865,Mystery
4865,Thriller
4873,Animation
4873,Drama
4873,Fantasy
4874,Drama
4874,Fantasy
4874,Mystery
4874,Sci-Fi
4878,Drama
4878,Mystery
4878,Sci-Fi
4878,Thriller
4880,Drama
4881,Crime
4881,Drama
4886,Adventure
4886,Animation
4886,Children
4886,Comedy
4886,Fantasy
4890,Comedy
4890,Fantasy
4890,Romance
4896,Adventure
4896,Children
4896,Fantasy
4901,Action
4901,Crime
4901,Drama
4901,Thriller
4912,Drama
4912,Musical
4912,Romance
4914,Crime
4914,Drama
4914,Romance
4915,Action
4915,Adventure
4915,Fantasy
4921,Drama
4921,Romance
4936,Drama
4936,Musical
4941,Action
4941,Adventure
4941,Sci-Fi
4954,Comedy
4954,Crime
4956,Action
4956,Adventure
4956,Comedy
4956,Drama
4956,Romance
4956,Thriller
4957,Crime
4957,Thriller
4963,Crime
4963,Thriller
4967,Drama
4967,War
4969,Crime
4969,Mystery
4973,Comedy
4973,Romance
4975,Mystery
4975,Romance
4975,Sci-Fi
4975,Thriller
4976,Drama
4978,Drama
4978,Mystery
4978,Thriller
4979,Comedy
4979,Drama
4980,Adventure
4980,Comedy
4980,Fantasy
4980,Sci-Fi
4989,Comedy
4993,Adventure
4993,Fantasy
4994,Comedy
4994,Drama
4994,Romance
4995,Drama
4995,Romance
5008,Drama
5008,Mystery
5008,Thriller
5010,Action
5010,Drama
5010,War
5013,Comedy
5013,Drama
5013,Mystery
5014,Drama
5026,Action
5026,Mystery
5026,Thriller
5034,Drama
5034,Romance
5039,Action
5039,Adventure
5039,Fantasy
5048,Adventure
5048,Children
5048,Comedy
5049,Action
5049,Comedy
5049,Crime
5049,Drama
5059,Documentary
5060,Comedy
5060,Drama
5060,War
5064,Action
5064,Adventure
5064,Drama
5064,Thriller
5065,Drama
5065,Fantasy
5065,Horror
5065,Mystery
5065,Thriller
5066,Drama
5066,Romance
5072,Animation
5072,Sci-Fi
5075,Comedy
5088,Comedy
5088,Crime
5088,Drama
5103,Children
5103,Comedy
5103,Drama
5110,Comedy
5110,Crime
5110,Mystery
5135,Comedy
5135,Romance
5137,Documentary
5139,Comedy
5152,Action
5152,Drama
5152,War
5171,Action
5171,Adventure
5171,Sci-Fi
5181,Action
5181,Sci-Fi
5181,Thriller
5218,Adventure
5218,Animation
5218,Children
5218,Comedy
5222,Comedy
5222,Romance
5225,Drama
5225,Romance
5241,Comedy
5241,Romance
5244,Action
5244,Adventure
5250,Comedy
5254,Action
5254,Horror
5254,Thriller
5266,Thriller
5279,Comedy
5279,Romance
5283,Comedy
5288,Documentary
5288,War
5291,Crime
5291,Drama
5291,Mystery
5292,Comedy
5294,Crime
5294,Drama
5294,Thriller
5299,Comedy
5299,Romance
5303,Comedy
5303,Romance
5308,Comedy
5328,Drama
5328,Romance
5329,Crime
5329,Drama
5329,Thriller
5339,Comedy
5339,Drama
5349,Action
5349,Adventure
5349,Sci-Fi
5349,Thriller
5377,Comedy
5377,Drama
5377,Romance
5378,Action
5378,Adventure
5378,Sci-Fi
5378,IMAX
5379,Drama
5380,Comedy
5380,Drama
5380,Romance
5387,Drama
5387,Thriller
5388,Action
5388,Crime
5388,Drama
5388,Mystery
5388,Thriller
5391,Drama
5404,Drama
5404,Romance
5416,Comedy
5416,Drama
5416,Thriller
5417,Drama
5417,Fantasy
5418,Action
5418,Mystery
5418,Thriller
5419,Adventure
5419,Children
5419,Comedy
5419,Fantasy
5419,Mystery
5420,Action
5420,Drama
5420,War
5444,Adventure
5444,Animation
5444,Children
5444,Sci-Fi
5445,Action
5445,Crime
5445,Mystery
5445,Sci-Fi
5445,Thriller
5449,Comedy
5449,Romance
5450,Comedy
5450,Drama
5450,Romance
5464,Crime
5464,Drama
5466,Comedy
5466,Drama
5466,Romance
5468,Sci-Fi
5477,Drama
5477,Romance
5480,Children
5480,Comedy
5481,Comedy
5485,Comedy
5485,Drama
5485,Romance
5490,Action
5490,Comedy
5500,Comedy
5502,Horror
5502,Sci-Fi
5502,Thriller
5513,Comedy
5513,Documentary
5522,Action
5522,Drama
5522,Sci-Fi
5528,Drama
5528,Thriller
5537,Drama
5537,Musical
5540,Action
5540,Adventure
5540,Fantasy
5540,Romance
5570,Drama
5570,Horror
5570,Thriller
5574,Action
5574,Crime
5577,Comedy
5577,Drama
5603,Comedy
5603,Crime
5607,Comedy
5607,Drama
5617,Comedy
5617,Drama
5617,Romance
5618,Adventure
5618,Animation
5618,Fantasy
5620,Comedy
5620,Romance
5621,Action
5621,Comedy
5630,Crime
5630,Mystery
5630,Thriller
5637,Drama
5646,Drama
5646,Romance
5650,Comedy
5666,Comedy
5666,Drama
5666,Romance
5666,Thriller
5669,Documentary
5673,Comedy
5673,Drama
5673,Romance
5690,Animation
5690,Drama
5690,War
5723,Comedy
5723,Romance
5745,Comedy
5745,Drama
5746,Action
5746,Horror
5746,Mystery
5746,Sci-Fi
5747,Drama
5747,War
5772,Drama
5782,Action
5782,Drama
5782,Thriller
5785,Action
5785,Comedy
5785,Documentary
5792,Comedy
5792,Drama
5810,Drama
5812,Drama
5812,Romance
5816,Adventure
5816,Fantasy
5833,Action
5833,Horror
5867,Crime
5867,Drama
5867,Thriller
5872,Action
5872,Adventure
5872,Thriller
5876,Drama
5876,Thriller
5876,War
5881,Drama
5881,Romance
5881,Sci-Fi
5882,Adventure
5882,Animation
5882,Children
5882,Sci-Fi
5882,IMAX
5888,Crime
5888,Drama
5889,Drama
5889,Romance
5890,Comedy
5890,Drama
5899,Action
5899,Drama
5899,War
5902,Comedy
5902,Drama
5902,Romance
5903,Action
5903,Sci-Fi
5903,Thriller
5909,Comedy
5909,Drama
5909,Horror
5915,Action
5915,Drama
5915,War
5919,Sci-Fi
5938,Comedy
5938,Crime
5938,Mystery
5938,Thriller
5945,Comedy
5945,Drama
5949,Thriller
5951,Drama
5952,Adventure
5952,Fantasy
5954,Crime
5954,Drama
5955,Drama
5956,Crime
5956,Drama
5957,Comedy
5957,Romance
5971,Animation
5971,Children
5971,Drama
5971,Fantasy
5989,Crime
5989,Drama
5991,Comedy
5991,Crime
5991,Drama
5991,Musical
5992,Drama
5992,Romance
5995,Drama
5995,War
6001,Comedy
6001,Drama
6006,Comedy
6006,Romance
6016,Action
6016,Adventure
6016,Crime
6016,Drama
6016,Thriller
6021,Crime
6021,Drama
6021,Mystery
6021,Thriller
6051,Action
6051,Crime
6051,Drama
6059,Action
6059,Thriller
6086,Crime
6086,Drama
6086,Thriller
6104,Comedy
6122,Comedy
6122,Documentary
6155,Comedy
6155,Romance
6159,Drama
6159,Romance
6184,Drama
6184,Sci-Fi
6187,Crime
6187,Drama
6187,Thriller
6188,Comedy
6192,Romance
6201,Drama
6201,Romance
6218,Comedy
6218,Drama
6218,Romance
6235,Drama
6235,War
6254,Comedy
6254,Romance
6270,Drama
6270,Fantasy
6283,Action
6283,Animation
6283,Sci-Fi
6283,Thriller
6287,Comedy
6296,Comedy
6296,Musical
6300,Action
6300,Comedy
6300,Crime
6303,Mystery
6303,Sci-Fi
6306,Documentary
6323,Crime
6323,Horror
6323,Mystery
6323,Thriller
6331,Documentary
6333,Action
6333,Adventure
6333,Sci-Fi
6333,Thriller
6345,Comedy
6345,Drama
6345,Musical
6350,Action
6350,Adventure
6350,Animation
6350,Children
6350,Fantasy
6350,Sci-Fi
6365,Action
6365,Adventure
6365,Sci-Fi
6365,Thriller
6365,IMAX
6368,Documentary
6370,Comedy
6370,Drama
6370,Romance
6373,Comedy
6373,Drama
6373,Fantasy
6373,Romance
6375,Documentary
6377,Adventure
6377,Animation
6377,Children
6377,Comedy
6378,Action
6378,Crime
6380,Documentary
6385,Drama
6402,Comedy
6408,Comedy
6408,Documentary
6433,Documentary
6440,Drama
6440,Thriller
6442,Comedy
6442,Romance
6460,Drama
6461,Drama
6461,Western
6482,Comedy
6502,Action
6502,Horror
6502,Sci-Fi
6539,Action
6539,Adventure
6539,Comedy
6539,Fantasy
6548,Action
6548,Comedy
6548,Crime
6548,Thriller
6549,Comedy
6549,Drama
6549,Romance
6565,Drama
6591,Drama
6611,Drama
6618,Action
6618,Comedy
6619,Comedy
6620,Comedy
6620,Drama
6650,Comedy
6650,Drama
6659,Comedy
6659,Horror
6659,Sci-Fi
6664,Action
6664,Adventure
6666,Comedy
6666,Drama
6666,Fantasy
6686,Action
6686,Comedy
6686,Crime
6686,Fantasy
6708,Comedy
6708,Crime
6708,Drama
6711,Comedy
6711,Drama
6711,Romance
6713,Animation
6713,Drama
6713,Romance
6731,Horror
6731,Sci-Fi
6731,Thriller
6732,Comedy
6732,Musical
6732,Romance
6754,Action
6754,Fantasy
6754,Horror
6763,Comedy
6763,Crime
6765,Comedy
6765,Drama
6765,Romance
6773,Animation
6773,Comedy
6773,Fantasy
6787,Drama
6787,Thriller
6791,Drama
6796,Crime
6796,Drama
6807,Comedy
6818,Drama
6818,War
6820,Drama
6820,Horror
6820,Thriller
6835,Action
6835,Horror
6835,Sci-Fi
6857,Action
6857,Adventure
6857,Animation
6857,Fantasy
6863,Comedy
6863,Musical
6870,Crime
6870,Drama
6870,Mystery
6873,Comedy
6873,Romance
6874,Action
6874,Crime
6874,Thriller
6887,Drama
6888,Comedy
6888,Horror
6893,Action
6893,Comedy
6893,Crime
6934,Action
6934,Adventure
6934,Sci-Fi
6934,Thriller
6934,IMAX
6936,Children
6936,Comedy
6936,Fantasy
6942,Comedy
6942,Drama
6942,Romance
6944,Comedy
6945,Documentary
6947,Adventure
6947,Drama
6947,War
6952,Horror
6952,Thriller
6957,Comedy
6957,Crime
6979,Drama
6979,Sci-Fi
6979,Thriller
6983,Drama
6983,Romance
6987,Crime
6987,Fantasy
6987,Horror
6993,Comedy
6993,Drama
6993,Romance
6994,Action
6994,Comedy
7000,Action
7000,Adventure
7000,Comedy
7008,Drama
7008,Romance
7017,Action
7017,Thriller
7018,Crime
7018,Drama
7018,Thriller
7022,Action
7022,Drama
7022,Horror
7022,Thriller
7025,Drama
7025,War
7034,Drama
7034,Romance
7036,Comedy
7036,Fantasy
7044,Crime
7044,Drama
7044,Mystery
7044,Romance
7044,Thriller
7063,Adventure
7063,Drama
7071,Drama
7076,Action
7076,Crime
7076,Drama
7076,Thriller
7078,Drama
7080,Drama
7080,Musical
7080,Romance
7090,Action
7090,Adventure
7090,Drama
7096,Documentary
7099,Adventure
7099,Animation
7099,Drama
7099,Fantasy
7099,Sci-Fi
7116,Horror
7116,Mystery
7116,Thriller
7121,Comedy
7121,Romance
7122,Comedy
7122,Drama
7122,War
7132,Comedy
7132,Musical
7132,Romance
7143,Action
7143,Adventure
7143,Drama
7143,War
7147,Drama
7147,Fantasy
7147,Romance
7153,Action
7153,Adventure
7153,Drama
7153,Fantasy
7155,Comedy
7156,Documentary
7156,War
7160,Crime
7160,Drama
7169,Comedy
7169,Romance
7173,Comedy
7173,Romance
7234,Drama
7247,Adventure
7247,Children
7247,Comedy
7247,Fantasy
7247,Musical
7254,Drama
7254,Sci-Fi
7254,Thriller
7256,Adventure
7256,Documentary
7265,Drama
7293,Comedy
7293,Romance
7318,Drama
7323,Comedy
7323,Drama
7346,Comedy
7346,Romance
7360,Action
7360,Drama
7360,Horror
7360,Thriller
7361,Drama
7361,Romance
7361,Sci-Fi
7371,Drama
7371,Mystery
7371,Thriller
7373,Action
7373,Adventure
7373,Fantasy
7373,Horror
7381,Action
7381,Comedy
7381,Crime
7387,Action
7387,Drama
7387,Horror
7438,Action
7438,Drama
7438,Thriller
7439,Action
7439,Crime
7439,Thriller
7444,Comedy
7444,Fantasy
7444,Romance
7445,Action
7445,Crime
7445,Drama
7445,Mystery
7445,Thriller
7451,Comedy
7458,Action
7458,Adventure
7458,Drama
7458,War
7482,Action
7482,Crime
7486,Drama
7486,Romance
7569,Action
7569,Adventure
7569,Sci-Fi
7569,Thriller
7573,Action
7573,Adventure
7573,Thriller
7579,Comedy
7579,Drama
7579,Romance
7587,Crime
7587,Drama
7587,Thriller
7614,Musical
7614,Romance
7614,Western
7669,Drama
7669,Romance
7756,Action
7756,Drama
7756,War
7767,Drama
7802,Action
7802,Adventure
7802,Crime
7802,Thriller
7815,Comedy
7815,Musical
7842,Drama
7842,Fantasy
7842,Sci-Fi
7888,Comedy
7888,Musical
7981,Crime
7981,Drama
7981,Thriller
7983,Comedy
7991,Action
7991,Sci-Fi
8008,Fantasy
8008,Musical
8008,Romance
8014,Drama
8042,Crime
8042,Drama
8132,Action
8132,Drama
8142,Action
8142,Crime
8154,Drama
8228,Mystery
8235,Action
8235,Comedy
8235,Romance
8238,Comedy
8238,Crime
8254,Comedy
8254,Drama
8254,Fantasy
8254,Romance
8327,Drama
8327,Romance
8360,Adventure
8360,Animation
8360,Children
8360,Comedy
8360,Musical
8360,Romance
8366,Comedy
8366,Drama
8368,Adventure
8368,Fantasy
8368,IMAX
8370,Action
8370,Comedy
8370,Crime
8370,Drama
8371,Action
8371,Sci-Fi
8371,Thriller
8372,Animation
8372,Children
8372,Comedy
8376,Comedy
8464,Comedy
8464,Documentary
8464,Drama
8477,Romance
8477,Sci-Fi
8528,Comedy
8529,Comedy
8529,Drama
8529,Romance
8533,Drama
8533,Romance
8542,Comedy
8542,Musical
8580,Adventure
8580,Comedy
8580,Fantasy
8580,Musical
8604,Action
8604,Comedy
8607,Adventure
8607,Animation
8607,Drama
8636,Action
8636,Adventure
8636,Sci-Fi
8636,IMAX
8638,Drama
8638,Romance
8641,Comedy
8643,Comedy
8643,Romance
8644,Action
8644,Adventure
8644,Sci-Fi
8644,Thriller
8665,Action
8665,Crime
8665,Thriller
8738,Comedy
8738,Drama
8738,Musical
8738,Romance
8783,Drama
8783,Mystery
8783,Thriller
8784,Comedy
8784,Drama
8784,Romance
8796,Comedy
8796,Musical
8798,Action
8798,Crime
8798,Drama
8798,Thriller
8804,Drama
8807,Adventure
8807,Comedy
8810,Action
8810,Horror
8810,Sci-Fi
8810,Thriller
8827,Comedy
8827,Documentary
8838,Drama
8838,Romance
8861,Action
8861,Horror
8861,Sci-Fi
8861,Thriller
8869,Comedy
8869,Romance
8873,Adventure
8873,Drama
8874,Comedy
8874,Horror
8910,Comedy
8911,Romance
8914,Drama
8914,Sci-Fi
8917,Action
8917,Adventure
8917,Animation
8917,Comedy
8949,Comedy
8949,Drama
8949,Romance
8950,Drama
8950,Mystery
8950,Thriller
8957,Horror
8957,Mystery
8957,Thriller
8958,Drama
8961,Action
8961,Adventure
8961,Animation
8961,Children
8961,Comedy
8965,Adventure
8965,Animation
8965,Children
8965,Fantasy
8965,IMAX
8968,Action
8968,Adventure
8968,Comedy
8968,Crime
8968,Thriller
8969,Comedy
8969,Drama
8969,Romance
8970,Drama
8972,Action
8972,Adventure
8972,Drama
8972,Mystery
8972,Thriller
8984,Action
8984,Comedy
8984,Crime
8984,Thriller
9010,Drama
9010,Romance
9018,Documentary
9018,War
25771,Fantasy
25887,Comedy
25887,Drama
25906,Drama
25906,Romance
25947,Comedy
26073,Drama
26073,War
26078,Drama
26082,Drama
26084,Children
26084,Comedy
26084,Musical
26084,Romance
26116,Horror
26116,Thriller
26131,Drama
26131,War
26133,Animation
26133,Children
26133,Comedy
26147,Comedy
26147,Drama
26147,Romance
26169,Action
26169,Crime
26169,Drama
26171,Comedy
26183,Action
26183,Adventure
26183,Animation
26183,Children
26183,Comedy
26249,Comedy
26249,Western
26258,Fantasy
26258,Western
26326,Drama
26350,Drama
26366,Documentary
26401,Action
26401,Drama
26471,Comedy
26471,Documentary
26528,Children
26528,Drama
26547,Action
26547,Comedy
26547,Crime
26547,Thriller
26587,Crime
26587,Drama
26587,Romance
26612,Crime
26612,Drama
26612,Thriller
26662,Adventure
26662,Animation
26662,Children
26662,Drama
26662,Fantasy
26680,Comedy
26680,Musical
26680,Romance
26681,Action
26681,Drama
26681,War
26776,Adventure
26776,Animation
26776,Comedy
26776,Fantasy
26776,Romance
26810,Drama
26840,Action
26840,Comedy
26840,Crime
26840,Drama
26849,Adventure
26849,Drama
26849,Fantasy
26849,Horror
26849,Sci-Fi
26865,Action
26865,Drama
26928,Comedy
26928,Drama
26928,Romance
27193,Action
27193,Comedy
27311,Action
27311,Animation
27311,Crime
27311,Sci-Fi
27311,Thriller
27320,Comedy
27320,Drama
27320,Fantasy
27373,Drama
27397,Crime
27397,Drama
27397,Mystery
27397,Thriller
27397,War
27523,Comedy
27523,Romance
27592,Crime
27592,Drama
27611,Drama
27611,Sci-Fi
27611,War
27660,Action
27660,Animation
27660,Drama
27660,Sci-Fi
27704,Action
27704,Drama
27704,Thriller
27704,War
27721,Drama
27721,Mystery
27721,Romance
27721,War
27722,Drama
27722,Romance
27731,Adventure
27731,Animation
27731,Children
27731,Fantasy
27751,Drama
27751,Horror
27751,Mystery
27751,Thriller
27773,Mystery
27773,Thriller
27801,Action
27801,Thriller
27803,Drama
27815,Drama
27831,Crime
27831,Drama
27831,Thriller
27846,Documentary
27904,Animation
27904,Drama
27904,Mystery
27904,Sci-Fi
27904,Thriller
30707,Drama
30745,Comedy
30745,Crime
30745,Drama
30745,Horror
30745,Mystery
30749,Drama
30749,War
30803,Drama
30803,Romance
30810,Adventure
30810,Comedy
30810,Fantasy
30812,Drama
30816,Drama
30816,Musical
30816,Romance
30825,Comedy
31364,Crime
31364,Drama
31364,Mystery
31364,Thriller
31410,Drama
31410,War
31522,Drama
31658,Adventure
31658,Animation
31658,Fantasy
31658,Romance
31696,Action
31696,Fantasy
31696,Horror
31696,Thriller
31878,Action
31878,Comedy
32031,Adventure
32031,Animation
32031,Children
32031,Comedy
32031,Fantasy
32031,Sci-Fi
32031,IMAX
32289,Children
32289,Comedy
32289,Drama
32387,Action
32387,Drama
32460,Action
32460,Comedy
32460,Crime
32460,Drama
32582,Documentary
32587,Action
32587,Crime
32587,Film-Noir
32587,Mystery
32587,Thriller
32892,Drama
32892,War
33004,Adventure
33004,Comedy
33004,Sci-Fi
33090,Animation
33090,Comedy
33090,Sci-Fi
33138,Adventure
33138,Comedy
33138,Drama
33154,Documentary
33162,Action
33162,Drama
33162,Romance
33162,War
33166,Crime
33166,Drama
33437,Action
33437,Crime
33437,Drama
33437,Thriller
33493,Action
33493,Adventure
33493,Sci-Fi
33564,Comedy
33615,Adventure
33615,Animation
33615,Children
33615,Comedy
33649,Comedy
33649,Drama
33649,Romance
33669,Adventure
33669,Comedy
33669,Drama
33679,Action
33679,Adventure
33679,Comedy
33679,Romance
33779,Comedy
33794,Action
33794,Crime
33794,IMAX
33834,Action
33834,Horror
33834,Thriller
34048,Action
34048,Adventure
34048,Sci-Fi
34048,Thriller
34162,Comedy
34162,Romance
34312,Comedy
34338,Comedy
34338,Documentary
34405,Action
34405,Adventure
34405,Sci-Fi
35836,Comedy
35836,Romance
36517,Drama
36517,Thriller
36529,Action
36529,Crime
36529,Drama
36529,Thriller
36529,War
37384,Comedy
37729,Animation
37729,Comedy
37729,Fantasy
37729,Musical
37729,Romance
37731,Crime
37731,Drama
37733,Action
37733,Crime
37733,Drama
37733,Thriller
37830,Action
37830,Adventure
37830,Animation
37830,Fantasy
37830,Sci-Fi
38038,Adventure
38038,Animation
38038,Children
38038,Comedy
38061,Comedy
38061,Crime
38061,Mystery
38061,Thriller
38095,Action
38095,Crime
38095,Drama
38304,Documentary
38388,Drama
39183,Drama
39183,Romance
39444,Comedy
39444,Drama
40148,Crime
40148,Drama
40148,Thriller
40412,Crime
40412,Thriller
40491,Comedy
40491,Drama
40583,Drama
40583,Thriller
40629,Drama
40629,Romance
40732,Adventure
40732,Drama
40732,Horror
40732,Thriller
40815,Adventure
40815,Fantasy
40815,Thriller
40815,IMAX
40819,Drama
40819,Musical
40819,Romance
41285,Crime
41285,Drama
41285,Romance
41566,Adventure
41566,Children
41566,Fantasy
41997,Action
41997,Crime
41997,Drama
41997,Thriller
42556,Fantasy
42556,Mystery
42556,Western
42632,Crime
42632,Drama
42632,Mystery
42632,Thriller
42723,Horror
42728,Drama
42728,Romance
42730,Drama
42946,Action
42946,Comedy
43376,Drama
43376,War
44191,Action
44191,Sci-Fi
44191,Thriller
44191,IMAX
44193,Comedy
44193,Romance
44195,Comedy
44195,Drama
44199,Crime
44199,Drama
44199,Thriller
44555,Drama
44555,Romance
44555,Thriller
44613,Drama
44665,Crime
44665,Drama
44665,Mystery
44761,Crime
44761,Drama
44761,Film-Noir
44761,Mystery
44851,Comedy
44889,Comedy
44889,Drama
44889,Musical
44943,Documentary
44972,Comedy
44972,Horror
44974,Drama
44974,Thriller
45081,Fantasy
45081,Horror
45081,Thriller
45186,Action
45186,Adventure
45186,Thriller
45431,Adventure
45431,Animation
45431,Children
45431,Comedy
45499,Action
45499,Sci-Fi
45499,Thriller
45503,Drama
45517,Animation
45517,Children
45517,Comedy
45668,Drama
45668,Fantasy
45668,Romance
45672,Adventure
45672,Comedy
45672,Drama
45672,Fantasy
45672,Romance
45720,Comedy
45720,Drama
45722,Action
45722,Adventure
45722,Fantasy
45728,Comedy
46530,Action
46530,Adventure
46530,Sci-Fi
46530,IMAX
46578,Adventure
46578,Comedy
46578,Drama
46965,Action
46965,Comedy
46965,Horror
46965,Thriller
46970,Action
46970,Comedy
46972,Action
46972,Comedy
46972,Fantasy
46972,IMAX
46976,Comedy
46976,Drama
46976,Fantasy
46976,Romance
47099,Drama
47200,Action
47200,Thriller
47382,Drama
47382,Romance
47404,Adventure
47404,Animation
47404,Comedy
47404,Fantasy
47404,Romance
47404,Sci-Fi
47423,Drama
47610,Drama
47610,Fantasy
47610,Mystery
47610,Romance
47736,Comedy
47997,Adventure
47997,Comedy
47997,Sci-Fi
47997,Thriller
47999,Documentary
47999,Drama
48304,Adventure
48304,Drama
48304,Thriller
48322,Comedy
48322,Documentary
48342,Comedy
48342,Drama
48342,Romance
48385,Comedy
48394,Drama
48394,Fantasy
48394,Thriller
48516,Crime
48516,Drama
48516,Thriller
48698,Documentary
48738,Drama
48738,Thriller
48774,Action
48774,Adventure
48774,Drama
48774,Sci-Fi
48774,Thriller
48780,Drama
48780,Mystery
48780,Sci-Fi
48780,Thriller
48877,Crime
48877,Horror
48877,Thriller
48982,Animation
48982,Comedy
49272,Action
49272,Adventure
49272,Thriller
49274,Adventure
49274,Animation
49274,Children
49274,Comedy
49274,IMAX
49286,Comedy
49286,Romance
49347,Drama
49530,Action
49530,Adventure
49530,Crime
49530,Drama
49530,Thriller
49530,War
49651,Action
49651,Drama
49772,Drama
49772,Romance
49910,Drama
49932,Drama
49932,Mystery
49932,Thriller
50804,Drama
50804,Horror
50804,Thriller
50851,Documentary
50872,Animation
50872,Children
50872,Drama
50999,Animation
50999,Comedy
51255,Action
51255,Comedy
51255,Crime
51255,Mystery
51540,Crime
51540,Drama
51540,Thriller
51662,Action
51662,Fantasy
51662,War
51662,IMAX
51709,Comedy
51709,Drama
51709,Horror
51709,Sci-Fi
51709,Thriller
51931,Drama
51935,Action
51935,Drama
51935,Thriller
52281,Action
52281,Crime
52281,Horror
52281,Sci-Fi
52281,Thriller
52328,Adventure
52328,Drama
52328,Sci-Fi
52328,Thriller
52435,Animation
52435,Comedy
52435,Fantasy
52435,Musical
52722,Action
52722,Adventure
52722,Sci-Fi
52722,Thriller
52722,IMAX
52885,Animation
52885,Mystery
52885,Sci-Fi
52952,Drama
52973,Comedy
52973,Drama
52973,Romance
53121,Adventure
53121,Animation
53121,Children
53121,Comedy
53121,Fantasy
53123,Drama
53123,Musical
53123,Romance
53125,Action
53125,Adventure
53125,Comedy
53125,Fantasy
53280,Horror
53280,Thriller
53318,Comedy
53318,Drama
53318,Romance
53322,Crime
53322,Thriller
53355,Comedy
53355,Romance
53519,Action
53519,Adventure
53519,Crime
53519,Horror
53519,Thriller
53578,Comedy
53894,Documentary
53894,Drama
53953,Drama
53953,Horror
53953,Thriller
53996,Action
53996,Sci-Fi
53996,Thriller
53996,IMAX
54001,Adventure
54001,Drama
54001,Fantasy
54001,IMAX
54004,Comedy
54004,Romance
54190,Drama
54190,Fantasy
54190,Musical
54190,Romance
54259,Adventure
54259,Comedy
54259,Fantasy
54259,Romance
54272,Animation
54272,Comedy
54286,Action
54286,Crime
54286,Thriller
54503,Comedy
54736,Action
54736,Drama
54736,Thriller
54881,Documentary
54995,Action
54995,Horror
54995,Sci-Fi
54997,Action
54997,Crime
54997,Drama
54997,Western
54999,Action
54999,Comedy
54999,Crime
55052,Drama
55052,Romance
55052,War
55118,Crime
55118,Drama
55118,Thriller
55167,Action
55167,Adventure
55167,Animation
55167,Crime
55167,Fantasy
55247,Action
55247,Adventure
55247,Drama
55267,Comedy
55267,Drama
55267,Romance
55276,Drama
55276,Thriller
55280,Comedy
55280,Drama
55290,Crime
55290,Drama
55290,Mystery
55363,Crime
55363,Drama
55363,Western
55442,Animation
55442,Drama
55444,Drama
55721,Action
55721,Crime
55721,Drama
55721,Thriller
55765,Crime
55765,Drama
55765,Thriller
55814,Drama
55820,Crime
55820,Drama
55908,Drama
55908,Sci-Fi
55946,Drama
55946,Thriller
55946,War
56145,Horror
56145,Sci-Fi
56171,Adventure
56171,Children
56171,Fantasy
56174,Action
56174,Horror
56174,Sci-Fi
56174,Thriller
56174,IMAX
56251,Animation
56251,Comedy
56251,Sci-Fi
56367,Comedy
56367,Drama
56367,Romance
56715,Drama
56715,Fantasy
56715,Romance
56757,Drama
56757,Horror
56757,Musical
56757,Thriller
56782,Drama
56782,Western
56921,Action
56921,Drama
56921,Sci-Fi
56921,Thriller
56941,Comedy
56941,Drama
56941,Romance
56949,Comedy
56949,Romance
57183,Drama
57274,Drama
57274,Horror
57274,Thriller
57368,Action
57368,Mystery
57368,Sci-Fi
57368,Thriller
57504,Animation
57504,Comedy
57504,Drama
57504,Romance
57504,Sci-Fi
57669,Comedy
57669,Crime
57669,Drama
57669,Thriller
58047,Comedy
58047,Drama
58047,Romance
58295,Action
58295,Crime
58295,Thriller
58301,Drama
58301,Thriller
58425,Documentary
58554,Drama
58559,Action
58559,Crime
58559,Drama
58559,IMAX
58655,Comedy
58803,Crime
58803,Drama
58803,Romance
58803,Thriller
58998,Comedy
58998,Romance
59141,Children
59141,Comedy
59141,Drama
59315,Action
59315,Adventure
59315,Sci-Fi
59369,Action
59369,Crime
59369,Drama
59369,Thriller
59387,Adventure
59387,Drama
59387,Fantasy
59615,Action
59615,Adventure
59615,Comedy
59615,Sci-Fi
59784,Action
59784,Animation
59784,Children
59784,Comedy
59784,IMAX
59814,Comedy
59814,Crime
59814,Drama
59814,Horror
59900,Comedy
60069,Adventure
60069,Animation
60069,Children
60069,Romance
60069,Sci-Fi
60072,Action
60072,Thriller
60074,Action
60074,Adventure
60074,Comedy
60074,Crime
60074,Fantasy
60126,Action
60126,Comedy
60293,Comedy
60293,Drama
60293,Romance
60333,Documentary
60408,Comedy
60487,Animation
60487,Children
60487,Comedy
60684,Action
60684,Drama
60684,Mystery
60684,Sci-Fi
60684,Thriller
60684,IMAX
60737,Comedy
60737,Romance
60756,Comedy
60766,Documentary
60950,Comedy
60950,Drama
60950,Romance
61024,Action
61024,Comedy
61024,Crime
61026,Action
61026,Adventure
61026,Drama
61026,War
61132,Action
61132,Adventure
61132,Comedy
61132,War
61240,Drama
61240,Fantasy
61240,Horror
61240,Romance
61323,Comedy
61323,Crime
61323,Drama
62250,Crime
62250,Drama
62293,Drama
62293,Romance
62336,Animation
62336,Comedy
62336,Fantasy
62336,Sci-Fi
62434,Comedy
62434,Drama
62434,Romance
62849,Action
62849,Crime
62999,Action
62999,Adventure
62999,Animation
62999,Children
62999,Comedy
62999,IMAX
63082,Crime
63082,Drama
63082,Romance
63859,Action
63859,Adventure
63859,Animation
63859,Children
63859,Comedy
63876,Drama
63992,Drama
63992,Fantasy
